"ID"	"PCA p-val"	"PCA q-val"
"183"	183	0.482462593108288	0.988156236884327
"184"	184	0.685296915850141	0.999999691153066
"185"	185	0.78838630027027	0.999999691153066
"186"	186	0.636203352300578	0.999999691153066
"187"	187	NA	NA
"188"	188	NA	NA
"189"	189	0.869010373439616	0.999999691153066
"190"	190	NA	NA
"191"	191	NA	NA
"192"	192	0.806412624737138	0.999999691153066
"193"	193	0.617521015936889	0.999999691153066
"194"	194	0.834330539871091	0.999999691153066
"195"	195	0.056114444131833	0.283063788641852
"196"	196	NA	NA
"197"	197	0.238747758883494	0.712149650232785
"198"	198	0.787221920385652	0.999999691153066
"199"	199	0.00350867261324696	0.0336869211428876
"200"	200	0.989372211740826	0.999999691153066
"201"	201	0.0373523734485863	0.211911014124325
"202"	202	0.0527955146944635	0.270471459914976
"203"	203	0.703365624185286	0.999999691153066
"204"	204	0.775042001736861	0.999999691153066
"205"	205	NA	NA
"206"	206	0.27371930814261	0.768845402622696
"207"	207	0.0272643040431864	0.168296957907454
"208"	208	0.0272643040431864	0.168296957907454
"209"	209	0.00429936427125524	0.0397330187405388
"210"	210	0.619477686229488	0.999999691153066
"211"	211	0.51443500711887	0.999999691153066
"212"	212	0.744422394043815	0.999999691153066
"213"	213	0.335121574806992	0.850372528365231
"214"	214	0.870875352043905	0.999999691153066
"215"	215	0.710211581470871	0.999999691153066
"216"	216	0.210921103634562	0.664855559737262
"217"	217	0.201007859938147	0.647720985418911
"218"	218	0.888169795287109	0.999999691153066
"219"	219	0.117583904932894	0.466116362430083
"220"	220	0.881903707107207	0.999999691153066
"221"	221	0.501694615136158	0.999999691153066
"222"	222	0.298273776488869	0.803102021874443
"223"	223	0.298273776488869	0.803102021874443
"224"	224	0.298273776488869	0.803102021874443
"225"	225	0.402747158269413	0.921795858705367
"226"	226	0.106958889754591	0.438633953773616
"227"	227	0.0841272068522493	0.37468946250952
"228"	228	0.0841272068522493	0.37468946250952
"229"	229	0.0551545205451008	0.279182002544987
"230"	230	0.107905684654101	0.440921277861907
"231"	231	0.1247603218125	0.484188886293984
"232"	232	0.166178487735096	0.578519274986628
"233"	233	0.980187480172567	0.999999691153066
"234"	234	0.386130791201003	0.907759131833486
"235"	235	0.68616812252136	0.999999691153066
"236"	236	0.68616812252136	0.999999691153066
"237"	237	0.896966225585695	0.999999691153066
"238"	238	0.748144452151596	0.999999691153066
"239"	239	0.649197614836805	0.999999691153066
"240"	240	0.856507199181856	0.999999691153066
"241"	241	0.930869610297224	0.999999691153066
"242"	242	0.988780113725714	0.999999691153066
"243"	243	0.707529530409303	0.999999691153066
"244"	244	0.972633178439627	0.999999691153066
"245"	245	0.558358347915744	0.999999691153066
"246"	246	0.39883255081746	0.918193352674909
"247"	247	0.917384008260106	0.999999691153066
"248"	248	0.37397394672427	0.893369040337873
"249"	249	0.0519489527401339	0.26743152806817
"250"	250	0.26416375048888	0.752970804646371
"251"	251	0.26416375048888	0.752970804646371
"252"	252	0.950636235936923	0.999999691153066
"253"	253	0.466458633155807	0.976483039310438
"254"	254	0.0273639699592729	0.168532318145146
"255"	255	0.835929474965867	0.999999691153066
"256"	256	0.963895805715671	0.999999691153066
"257"	257	0.335683770927624	0.850886879530289
"258"	258	0.556281986102356	0.999999691153066
"259"	259	0.264508475438278	0.753758447888623
"260"	260	0.0925030693179325	0.399417279737989
"261"	261	0.00185173665725968	0.019868850188669
"262"	262	0.942182228232499	0.999999691153066
"263"	263	0.00203801347459124	0.0215233471544419
"264"	264	0.735819824924437	0.999999691153066
"265"	265	0.750775920824666	0.999999691153066
"266"	266	0.00601669851598458	0.052336135428575
"267"	267	0.802399258926947	0.999999691153066
"268"	268	0.953077821728477	0.999999691153066
"269"	269	0.0204864187963341	0.136650441217466
"270"	270	0.130677857387278	0.498445266265073
"271"	271	NA	NA
"272"	272	0.385435132811554	0.906875551604241
"273"	273	0.431473818985848	0.946903741612552
"274"	274	0.0874202078693334	0.384628771720028
"275"	275	0.241303365108845	0.715993245523347
"276"	276	0.678219866065461	0.999999691153066
"277"	277	0.370499587940533	0.890328801669101
"278"	278	0.911290366333035	0.999999691153066
"279"	279	0.77495256739944	0.999999691153066
"280"	280	0.746329879891598	0.999999691153066
"281"	281	0.0703878431595337	0.331739628758436
"282"	282	0.807288104982889	0.999999691153066
"283"	283	0.390718371315709	0.911217351592962
"284"	284	0.209158555596058	0.661491579161517
"285"	285	0.630538041500339	0.999999691153066
"286"	286	0.188417193397695	0.623441902128634
"287"	287	0.317551825025603	0.828933984807093
"288"	288	0.0734638042249991	0.341375654095707
"289"	289	0.388778015946404	0.909911795798813
"290"	290	0.41288005482308	0.930789269970684
"291"	291	0.515556285044218	0.999999691153066
"292"	292	0.459727642983601	0.971150161039336
"293"	293	NA	NA
"294"	294	0.357552767381659	0.876353783678772
"295"	295	0.381621402452298	0.90251748374485
"296"	296	0.710802404470372	0.999999691153066
"297"	297	0.671341628110156	0.999999691153066
"298"	298	0.50059201811131	0.999999691153066
"299"	299	0.000289491564929135	0.00398347775056451
"300"	300	0.000289491564929135	0.00398347775056451
"301"	301	0.773214880891781	0.999999691153066
"302"	302	0.0172143020356871	0.119714029018876
"303"	303	0.751084550437136	0.999999691153066
"304"	304	0.0487720187073424	0.255204933891592
"305"	305	0.066395158357109	0.318947307881508
"306"	306	NA	NA
"307"	307	0.876871124390489	0.999999691153066
"308"	308	0.662266109073271	0.999999691153066
"309"	309	0.830305507602519	0.999999691153066
"310"	310	NA	NA
"311"	311	NA	NA
"312"	312	0.0764713274791293	0.350690189853716
"313"	313	0.0377405015219707	0.213430972838156
"314"	314	0.510934142289812	0.999999691153066
"315"	315	0.924569571049282	0.999999691153066
"316"	316	0.830156679348806	0.999999691153066
"317"	317	0.724027329558386	0.999999691153066
"318"	318	0.224437822256842	0.688557840734158
"319"	319	0.0842635283941672	0.374993850321371
"320"	320	0.539683147636394	0.999999691153066
"321"	321	0.17636790237275	0.599006898202234
"322"	322	0.804648509984081	0.999999691153066
"323"	323	0.858946418421771	0.999999691153066
"324"	324	0.455492746011272	0.967340793967416
"325"	325	0.881942023397604	0.999999691153066
"326"	326	0.999917812194196	0.999999691153066
"327"	327	0.0292370472154156	0.176478016182825
"328"	328	0.149639015816469	0.54266921672274
"329"	329	0.0346783817270471	0.200288229130143
"330"	330	0.000307333760355569	0.00419757887217962
"331"	331	0.000307333760355569	0.00419757887217962
"332"	332	0.471052678622472	0.979861412643812
"333"	333	0.0750663728413461	0.346133575968636
"334"	334	0.199040111344712	0.644024115232725
"335"	335	0.207239907881311	0.657701693232888
"336"	336	0.943750692921941	0.999999691153066
"337"	337	0.922555139388869	0.999999691153066
"338"	338	0.857476915083859	0.999999691153066
"339"	339	0.795064923457247	0.999999691153066
"340"	340	0.918307950141564	0.999999691153066
"341"	341	0.296655012730119	0.800915298113668
"342"	342	0.0991731695797533	0.418286496485092
"343"	343	NA	NA
"344"	344	0.073875612727428	0.342551839458169
"345"	345	0.0782982317793864	0.356630487445064
"346"	346	0.221871111856076	0.68392121509491
"347"	347	0.27069749704896	0.763988325620472
"348"	348	0.461717150622654	0.973214657051708
"349"	349	0.129365296443989	0.4952651814123
"350"	350	0.143843137711652	0.529108709933349
"351"	351	0.127338975133953	0.490647892780393
"352"	352	0.17550115137233	0.597142372997128
"353"	353	NA	NA
"354"	354	0.0180272650193025	0.123909681076189
"355"	355	0.788565462921352	0.999999691153066
"356"	356	NA	NA
"357"	357	0.572042296900996	0.999999691153066
"358"	358	NA	NA
"359"	359	0.424197607846418	0.941102269337049
"360"	360	0.0795774411190946	0.360933785788388
"361"	361	0.385346807223441	0.906783246668981
"362"	362	0.353917528545924	0.871990282212068
"363"	363	4.21639870886264e-08	1.40679802889048e-06
"364"	364	0.203691021932586	0.652219601306669
"365"	365	0.466120107457054	0.976218743608481
"366"	366	0.698280939594132	0.999999691153066
"367"	367	0.797032820275978	0.999999691153066
"368"	368	5.5156906216741e-06	0.000110865381495649
"369"	369	0.760767230637264	0.999999691153066
"370"	370	0.283964529881477	0.783569754058787
"371"	371	0.848556830606051	0.999999691153066
"372"	372	0.00142690791521535	0.0159302220073525
"373"	373	4.948616140928e-08	1.62167620824193e-06
"374"	374	NA	NA
"375"	375	NA	NA
"376"	376	0.800911513998743	0.999999691153066
"377"	377	0.724924675429528	0.999999691153066
"378"	378	0.724924675429528	0.999999691153066
"379"	379	0.627116029532072	0.999999691153066
"380"	380	0.956428685140096	0.999999691153066
"381"	381	0.250920980340663	0.731802497266809
"382"	382	0.45447986903454	0.96671735213764
"383"	383	0.433084039871884	0.948113736992655
"384"	384	0.297504669468784	0.801988072167926
"385"	385	0.547973856513851	0.999999691153066
"386"	386	0.354526587401936	0.872799317737181
"387"	387	NA	NA
"388"	388	0.433084039871884	0.948113736992655
"389"	389	0.435153547719689	0.950715903170191
"390"	390	0.487126211588784	0.991741634254189
"391"	391	0.223206447678287	0.686460416767881
"392"	392	0.0238742366495931	0.152801885644237
"393"	393	0.530974262750726	0.999999691153066
"394"	394	0.011916202471665	0.0897048831100462
"395"	395	NA	NA
"396"	396	0.00976825918243222	0.0771499783057926
"397"	397	0.0231816654846615	0.149455444129726
"398"	398	0.0687428711393947	0.32671619026015
"399"	399	0.0268217003371258	0.16655621721542
"400"	400	0.3469124335192	0.865485506880789
"401"	401	NA	NA
"402"	402	0.265912295492181	0.755983950884746
"403"	403	0.113348625406456	0.455698372787621
"404"	404	NA	NA
"405"	405	NA	NA
"406"	406	NA	NA
"407"	407	0.824366247454334	0.999999691153066
"408"	408	0.758217927149084	0.999999691153066
"409"	409	0.664219576408484	0.999999691153066
"410"	410	0.866810550374159	0.999999691153066
"411"	411	NA	NA
"412"	412	0.270612568133955	0.763895281341972
"413"	413	8.13056955851481e-05	0.00126737327118237
"414"	414	0.0704821304300452	0.332100240595438
"415"	415	0.662357053848167	0.999999691153066
"416"	416	NA	NA
"417"	417	0.195264254321012	0.636734609804616
"418"	418	NA	NA
"419"	419	0.500826949455892	0.999999691153066
"420"	420	NA	NA
"421"	421	0.446487776494866	0.960516849241697
"422"	422	NA	NA
"423"	423	0.00354877070981544	0.0339471713738357
"424"	424	0.00354877070981544	0.0339471713738357
"425"	425	0.476490429286078	0.983630783482991
"426"	426	NA	NA
"427"	427	0.0295346120639574	0.177712384576329
"428"	428	0.0149715213050021	0.107676534583433
"429"	429	0.100979200686169	0.422854831782899
"430"	430	0.2958999769408	0.799833731974731
"431"	431	0.122850962035891	0.47908111791657
"432"	432	0.228741159120806	0.696023064897686
"433"	433	0.677933160181173	0.999999691153066
"434"	434	0.915855568687714	0.999999691153066
"435"	435	0.35745246957968	0.876249297167977
"436"	436	0.204153152424853	0.652996519745699
"437"	437	0.94167524495811	0.999999691153066
"438"	438	0.329478620273031	0.843306957812815
"439"	439	0.387778238147701	0.909229535719226
"440"	440	0.760618743511375	0.999999691153066
"441"	441	0.760618743511375	0.999999691153066
"442"	442	0.117294205224391	0.465380436887665
"443"	443	0.450009484827702	0.963146793522043
"444"	444	0.248781556490981	0.728072702143069
"445"	445	0.0715529679765971	0.335249757751767
"446"	446	0.0715529679765971	0.335249757751767
"447"	447	0.0362014068163594	0.206989663044085
"448"	448	0.000827392153042812	0.00998239081946938
"449"	449	0.010362249851024	0.0806102504471618
"450"	450	5.24434564684747e-05	0.00085198307699292
"451"	451	1.96733601467046e-05	0.000348456407849961
"452"	452	0.143279098057768	0.527972788634602
"453"	453	0.927974957339695	0.999999691153066
"454"	454	0.612919609888644	0.999999691153066
"455"	455	0.942615597640281	0.999999691153066
"456"	456	NA	NA
"457"	457	NA	NA
"458"	458	NA	NA
"459"	459	0.275185873378099	0.77135010476527
"460"	460	0.791379472501476	0.999999691153066
"461"	461	0.832907478677035	0.999999691153066
"462"	462	0.727370082425596	0.999999691153066
"463"	463	0.453183192959115	0.966003433980558
"464"	464	0.281093447631403	0.779025954134397
"465"	465	0.675598287398885	0.999999691153066
"466"	466	0.675598287398885	0.999999691153066
"467"	467	NA	NA
"468"	468	0.637822248541545	0.999999691153066
"469"	469	4.22857981385109e-09	1.70362500137623e-07
"470"	470	4.22857981385109e-09	1.70362500137623e-07
"471"	471	0.946776088353401	0.999999691153066
"472"	472	0.993262128469586	0.999999691153066
"473"	473	0.633876483714067	0.999999691153066
"474"	474	0.0906553722705714	0.393733467510896
"475"	475	0.103092256624832	0.429200944624992
"476"	476	0.112993549252821	0.454978672638401
"477"	477	0.685555754902823	0.999999691153066
"478"	478	0.570240797605918	0.999999691153066
"479"	479	0.628136334747939	0.999999691153066
"480"	480	0.0375082530686625	0.212528217313386
"481"	481	0.486490527894595	0.991121049814408
"482"	482	0.354313134739832	0.872599957522019
"483"	483	NA	NA
"484"	484	0.15718277461415	0.559611167806906
"485"	485	0.984091732121652	0.999999691153066
"486"	486	3.32948554803762e-05	0.000559009026051484
"487"	487	0.936540033863544	0.999999691153066
"488"	488	9.82485352605222e-10	4.37465921980193e-08
"489"	489	0.0140530417288151	0.102180925997435
"490"	490	0.0140530417288151	0.102180925997435
"491"	491	1.81021316587651e-05	0.000322351696722636
"492"	492	0.909827141529727	0.999999691153066
"493"	493	0.151811456889757	0.547443070464567
"494"	494	0.62503009491668	0.999999691153066
"495"	495	0.534827196778371	0.999999691153066
"496"	496	0.387206733053264	0.90874648085995
"497"	497	0.989824667042586	0.999999691153066
"498"	498	0.277164587189171	0.773881686079566
"499"	499	0.861879912777766	0.999999691153066
"500"	500	0.62819541995514	0.999999691153066
"501"	501	0.157185282797899	0.559611167806906
"502"	502	0.89712663783649	0.999999691153066
"503"	503	0.877551440770152	0.999999691153066
"504"	504	0.931446645359776	0.999999691153066
"505"	505	0.021788953168535	0.142824948238481
"506"	506	0.325652686916116	0.838833607311633
"507"	507	0.344725171864419	0.862803519235369
"508"	508	0.000615980819732049	0.00770466182206618
"509"	509	0.302489155338698	0.809578387876028
"510"	510	0.286170061091917	0.786943891826209
"511"	511	0.000615980819732049	0.00770466182206618
"512"	512	0.000615980819732049	0.00770466182206618
"513"	513	0.149397475762926	0.542247397841045
"514"	514	0.0255962389280515	0.160613811180608
"515"	515	0.0213866284981037	0.141013161063815
"516"	516	NA	NA
"517"	517	0.706918925024068	0.999999691153066
"518"	518	0.706918925024068	0.999999691153066
"519"	519	0.0824537662822683	0.369423529881398
"520"	520	2.26306245579971e-08	8.04850028701331e-07
"521"	521	0.626191364613298	0.999999691153066
"522"	522	6.42444527667304e-08	2.03674607056824e-06
"523"	523	6.42444527667304e-08	2.03674607056824e-06
"524"	524	6.42444527667304e-08	2.03674607056824e-06
"525"	525	0.0854952836360309	0.378720125951083
"526"	526	NA	NA
"527"	527	0.506473095225761	0.999999691153066
"528"	528	0.0795491799204497	0.36093113889498
"529"	529	NA	NA
"530"	530	2.4548387042165e-06	5.24420727832344e-05
"531"	531	NA	NA
"532"	532	2.4548387042165e-06	5.24420727832344e-05
"533"	533	0.176101172440129	0.598500472900814
"534"	534	0.832126803776244	0.999999691153066
"535"	535	0.322858685540499	0.835189931274966
"536"	536	0.322858685540499	0.835189931274966
"537"	537	0.530372215855007	0.999999691153066
"538"	538	0.411115096651926	0.92962485898022
"539"	539	NA	NA
"540"	540	NA	NA
"541"	541	0.0670623410907016	0.321095963750609
"542"	542	0.0137467428632476	0.100527361585948
"543"	543	0.805767438097711	0.999999691153066
"544"	544	0.776998154428649	0.999999691153066
"545"	545	NA	NA
"546"	546	0.000711135391625144	0.00874090052910015
"547"	547	0.828421967030403	0.999999691153066
"548"	548	0.810996695535602	0.999999691153066
"549"	549	0.767518605438129	0.999999691153066
"550"	550	NA	NA
"551"	551	0.92424804216875	0.999999691153066
"552"	552	0.809443104856674	0.999999691153066
"553"	553	0.836160620733281	0.999999691153066
"554"	554	0.163550920305826	0.57325747019098
"555"	555	0.786061666027929	0.999999691153066
"556"	556	NA	NA
"557"	557	0.857082793692973	0.999999691153066
"558"	558	0.4458207828	0.959829332336148
"559"	559	0.77170176315186	0.999999691153066
"560"	560	0.652328684515102	0.999999691153066
"561"	561	NA	NA
"562"	562	0.779906219117015	0.999999691153066
"563"	563	NA	NA
"564"	564	NA	NA
"565"	565	NA	NA
"566"	566	0.603355316897934	0.999999691153066
"567"	567	0.998230852939201	0.999999691153066
"568"	568	0.970587403991929	0.999999691153066
"569"	569	0.99027387427903	0.999999691153066
"570"	570	0.959495419495129	0.999999691153066
"571"	571	0.428676213480429	0.94546814618671
"572"	572	0.732805133802971	0.999999691153066
"573"	573	0.0931244766303142	0.401471942624627
"574"	574	0.854969216344541	0.999999691153066
"575"	575	0.816201260598027	0.999999691153066
"576"	576	0.999537809632332	0.999999691153066
"577"	577	0.0200315133494637	0.134483372989969
"578"	578	0.852186540741991	0.999999691153066
"579"	579	NA	NA
"580"	580	NA	NA
"581"	581	NA	NA
"582"	582	0.825666625775124	0.999999691153066
"583"	583	0.825666625775124	0.999999691153066
"584"	584	0.0121337369525903	0.0910525451156665
"585"	585	0.235968826359663	0.707636364099923
"586"	586	0.0113585592554291	0.0865348751066315
"587"	587	0.505694622595717	0.999999691153066
"588"	588	0.0951474786334221	0.406789128886028
"589"	589	0.0451183669010743	0.242535085529119
"590"	590	2.21850455117475e-09	9.50320064298297e-08
"591"	591	2.21850455117475e-09	9.50320064298297e-08
"592"	592	0.39009211413259	0.910655155421107
"593"	593	0.892580691082223	0.999999691153066
"594"	594	0.725313510480558	0.999999691153066
"595"	595	0.160653913423533	0.567281994291476
"596"	596	0.99862106701331	0.999999691153066
"597"	597	0.800108081981348	0.999999691153066
"598"	598	0.441884080304649	0.955954072386253
"599"	599	0.504633094203725	0.999999691153066
"600"	600	0.660432550329856	0.999999691153066
"601"	601	0.730086904841493	0.999999691153066
"602"	602	0.711375326657146	0.999999691153066
"603"	603	0.711375326657146	0.999999691153066
"604"	604	0.753305437975945	0.999999691153066
"605"	605	0.879364546896769	0.999999691153066
"606"	606	0.791081166659533	0.999999691153066
"607"	607	0.954769615833331	0.999999691153066
"608"	608	0.988810199836709	0.999999691153066
"609"	609	0.782556558277249	0.999999691153066
"610"	610	0.890733879362249	0.999999691153066
"611"	611	0.693984246367179	0.999999691153066
"612"	612	0.974094330621298	0.999999691153066
"613"	613	NA	NA
"614"	614	0.739175182007292	0.999999691153066
"615"	615	0.680259206065902	0.999999691153066
"616"	616	NA	NA
"617"	617	0.973631692116632	0.999999691153066
"618"	618	0.188098879378128	0.622964041374335
"619"	619	NA	NA
"620"	620	0.0220257597746606	0.143948037808928
"621"	621	0.996659592000693	0.999999691153066
"622"	622	0.320851953521121	0.832601763352661
"623"	623	0.320851953521121	0.832601763352661
"624"	624	0.180080821216624	0.606760376618587
"625"	625	0.320851953521121	0.832601763352661
"626"	626	0.320851953521121	0.832601763352661
"627"	627	0.24954760631191	0.729296562901305
"628"	628	0.811331742405024	0.999999691153066
"629"	629	0.106879080079845	0.438436911834719
"630"	630	0.0199367119375883	0.13406446398015
"631"	631	NA	NA
"632"	632	4.62661983962329e-07	1.1833992538783e-05
"633"	633	0.104797866026014	0.433247274456631
"634"	634	0.387936422571909	0.909370839411068
"635"	635	0.939130176194817	0.999999691153066
"636"	636	0.843804367860637	0.999999691153066
"637"	637	0.836404898427357	0.999999691153066
"638"	638	0.566394248477142	0.999999691153066
"639"	639	0.886755900383129	0.999999691153066
"640"	640	NA	NA
"641"	641	NA	NA
"642"	642	0.725582773574828	0.999999691153066
"643"	643	0.774329415524482	0.999999691153066
"644"	644	0.859685560979302	0.999999691153066
"645"	645	0.0186349139427819	0.127240760901842
"646"	646	0.628241683523209	0.999999691153066
"647"	647	0.180803105670059	0.60856486692891
"648"	648	0.154377382245634	0.55358424675688
"649"	649	0.407547809708695	0.926220479143202
"650"	650	0.978506124807179	0.999999691153066
"651"	651	0.977568072310917	0.999999691153066
"652"	652	0.953340658450626	0.999999691153066
"653"	653	NA	NA
"654"	654	0.4032252882836	0.922442360759131
"655"	655	0.600307955358048	0.999999691153066
"656"	656	0.343500303119566	0.861562066736238
"657"	657	0.457219635473753	0.968825575858532
"658"	658	0.775192346383543	0.999999691153066
"659"	659	0.00068112939902566	0.00841823033941422
"660"	660	0.971042690022508	0.999999691153066
"661"	661	0.908414000992234	0.999999691153066
"662"	662	0.92117504841243	0.999999691153066
"663"	663	0.223698539920969	0.687250087342596
"664"	664	0.595048043440349	0.999999691153066
"665"	665	0.578264469968817	0.999999691153066
