"BAYES_prob"	"BAYES_log10.PO."	"BAYES_qval"	"BAYES_alpha"	"BAYES_fst"	"ID"
"58"	0.093619	-0.98595	0.8713	0.01537	0.082383	58
"59"	0.079416	-1.0642	0.90202	-0.021379	0.079868	59
"60"	0.088818	-1.0111	0.8905	0.0020652	0.081193	60
"61"	0.092218	-0.99316	0.87832	-0.00030764	0.081158	61
"62"	0.083217	-1.0421	0.90011	0.0019338	0.081237	62
"63"	0.080616	-1.0571	0.90167	-0.018153	0.080057	63
"64"	0.090218	-1.0036	0.8862	-0.0095558	0.080517	64
"65"	0.087217	-1.0198	0.89437	-0.014428	0.080353	65
"66"	0.090818	-1.0005	0.88409	0.0011015	0.081247	66
"67"	0.081216	-1.0536	0.90143	-0.0024256	0.081046	67
"68"	0.089018	-1.01	0.88993	0.014493	0.082166	68
"69"	0.082016	-1.0489	0.90101	-0.012125	0.080383	69
"70"	0.9924	2.1158	0.0012492	2.0771	0.28524	70
"71"	0.29466	-0.37908	0.20332	0.48108	0.12542	71
"72"	1	1000	0	2.3158	0.31784	72
"73"	0.9994	3.2215	6.2724e-05	2.2757	0.31178	73
"74"	0.28486	-0.39977	0.21226	0.43004	0.1202	74
"75"	0.13923	-0.79116	0.49354	0.12692	0.091635	75
"76"	0.096219	-0.9728	0.8534	0.017519	0.082874	76
"77"	0.10002	-0.95415	0.813	0.024092	0.082796	77
"78"	0.10202	-0.94458	0.78337	0.035928	0.083974	78
"79"	0.090418	-1.0026	0.88551	-0.017652	0.080297	79
"80"	0.090818	-1.0005	0.88409	-0.0015973	0.080993	80
"81"	0.083017	-1.0432	0.90028	-0.028221	0.07958	81
"82"	0.084817	-1.033	0.89838	-0.017137	0.08004	82
"83"	0.090218	-1.0036	0.8862	-0.017527	0.080211	83
"84"	0.079216	-1.0653	0.90206	-0.012454	0.08026	84
"85"	0.085617	-1.0286	0.89725	-0.025137	0.079677	85
"86"	0.089618	-1.0068	0.88812	-0.031519	0.079384	86
"87"	0.086817	-1.022	0.89519	0.019109	0.082824	87
"88"	0.11942	-0.86768	0.60104	0.080667	0.087548	88
"89"	0.081216	-1.0536	0.90143	-0.018038	0.07995	89
"90"	0.085417	-1.0297	0.89755	-0.01333	0.080407	90
"91"	0.095419	-0.97681	0.8597	0.03501	0.083498	91
"92"	0.092018	-0.9942	0.87924	-0.0041106	0.080968	92
"93"	0.079216	-1.0653	0.90206	-0.02431	0.079667	93
"94"	0.090418	-1.0026	0.88551	-0.031797	0.079447	94
"95"	0.079016	-1.0665	0.9021	-0.02485	0.079724	95
"96"	0.088018	-1.0154	0.89258	-0.018901	0.0802	96
"97"	0.087818	-1.0165	0.89305	-0.024816	0.079796	97
"98"	0.086017	-1.0264	0.89662	-0.022499	0.079812	98
"99"	0.087618	-1.0176	0.8935	0.00792	0.081867	99
"100"	0.10662	-0.92319	0.72108	0.0070772	0.082301	100
"101"	0.10082	-0.9503	0.80136	0.024279	0.083188	101
"102"	0.17203	-0.6824	0.38201	0.18062	0.09563	102
"103"	0.081216	-1.0536	0.90143	-0.0090994	0.080657	103
"104"	0.094819	-0.97984	0.86382	0.02349	0.082694	104
"105"	0.091418	-0.99733	0.88174	-0.013308	0.080405	105
"106"	0.097419	-0.96684	0.8428	-0.0252	0.079909	106
"107"	0.090618	-1.0015	0.88484	-0.0027645	0.081268	107
"108"	0.085617	-1.0286	0.89725	0.013252	0.08195	108
"109"	0.10122	-0.94839	0.79579	0.049775	0.084684	109
"110"	0.084817	-1.033	0.89838	-0.018884	0.079956	110
"111"	0.10522	-0.92961	0.73787	0.054888	0.085018	111
"112"	0.083817	-1.0387	0.89955	-0.014483	0.080135	112
"113"	0.079216	-1.0653	0.90206	-0.019798	0.08007	113
"114"	0.087017	-1.0209	0.89477	-0.0045829	0.08086	114
"115"	0.087618	-1.0176	0.8935	-0.023977	0.079666	115
"116"	0.083217	-1.0421	0.90011	-0.015408	0.080335	116
"117"	0.086617	-1.023	0.89558	-0.02393	0.079658	117
"118"	0.091018	-0.99943	0.88332	0.0066689	0.081827	118
"119"	0.10322	-0.93892	0.76586	0.017087	0.082391	119
"120"	0.085617	-1.0286	0.89725	-0.0055128	0.080777	120
"121"	0.085617	-1.0286	0.89725	-0.020648	0.079933	121
"122"	0.085217	-1.0308	0.89784	-0.025063	0.079695	122
"123"	0.082416	-1.0466	0.90075	-0.021823	0.079896	123
"124"	0.086617	-1.023	0.89558	-0.018551	0.080136	124
"125"	0.088418	-1.0133	0.89156	-0.0032725	0.081028	125
"126"	0.086417	-1.0241	0.89594	-0.011111	0.080591	126
"127"	0.096019	-0.9738	0.8552	-0.029293	0.079757	127
"128"	0.085617	-1.0286	0.89725	-0.0087115	0.080586	128
"129"	0.090818	-1.0005	0.88409	-0.00054186	0.081219	129
"130"	0.093819	-0.98493	0.8702	-0.025916	0.079861	130
"131"	0.096619	-0.97081	0.84995	0.011348	0.08237	131
"132"	0.095219	-0.97782	0.86104	0.0054103	0.081549	132
"133"	0.091618	-0.99629	0.88093	-0.022836	0.079817	133
"134"	0.084817	-1.033	0.89838	-0.026597	0.079567	134
"135"	0.086417	-1.0241	0.89594	-0.0091431	0.080617	135
"136"	0.096019	-0.9738	0.8552	-0.032801	0.079333	136
"137"	0.089418	-1.0079	0.88871	-0.028838	0.079448	137
"138"	0.084417	-1.0353	0.89888	-0.027843	0.079566	138
"139"	0.09902	-0.95899	0.82544	0.03844	0.083731	139
"140"	0.087417	-1.0187	0.89393	-0.028859	0.079671	140
"141"	0.15283	-0.74376	0.43611	0.15007	0.092817	141
"142"	0.29526	-0.37783	0.20063	0.41447	0.11673	142
"143"	0.087217	-1.0198	0.89437	-0.014516	0.080291	143
"144"	0.10182	-0.94553	0.78642	0.023519	0.083052	144
"145"	0.087217	-1.0198	0.89437	0.018044	0.082649	145
"146"	0.087818	-1.0165	0.89305	0.027395	0.083183	146
"147"	0.11222	-0.89822	0.662	0.069374	0.086529	147
"148"	0.087417	-1.0187	0.89393	0.0074868	0.081898	148
"149"	0.12202	-0.85704	0.58075	0.090099	0.088482	149
"150"	0.94379	1.2251	0.0098162	1.8914	0.26223	150
"151"	0.93839	1.1827	0.010846	1.8568	0.25789	151
"152"	0.96619	1.4561	0.0057885	1.9468	0.26812	152
"153"	0.97179	1.5372	0.0050614	1.9627	0.27027	153
"154"	0.96899	1.4949	0.0054629	1.9316	0.26614	154
"155"	0.9966	2.467	0.00052589	2.1038	0.28826	155
"156"	0.16023	-0.71941	0.41417	0.13306	0.091825	156
"157"	0.13423	-0.80956	0.51814	0.10844	0.089349	157
"158"	0.093619	-0.98595	0.8713	0.030166	0.083101	158
"159"	0.10182	-0.94553	0.78642	0.04381	0.084317	159
"160"	0.084617	-1.0341	0.89864	-0.011988	0.080508	160
"161"	0.086617	-1.023	0.89558	-0.0098626	0.080507	161
"162"	0.094419	-0.98187	0.86652	-0.016734	0.080424	162
"163"	0.69594	0.35961	0.049891	1.3309	0.20592	163
"164"	0.10022	-0.95318	0.81013	0.043987	0.084433	164
"165"	0.09962	-0.95608	0.81801	0.031096	0.083643	165
"166"	0.089018	-1.01	0.88993	0.011472	0.081788	166
"167"	0.094219	-0.98289	0.86773	-0.033431	0.079253	167
"168"	0.088618	-1.0122	0.89105	0.0059723	0.081647	168
"169"	0.081816	-1.0501	0.90113	-0.027682	0.079526	169
"170"	0.093219	-0.988	0.87347	0.0011648	0.081425	170
"171"	0.086617	-1.023	0.89558	-0.020449	0.080038	171
"172"	0.083417	-1.0409	0.89994	-0.0043254	0.080791	172
"173"	0.09982	-0.95511	0.81533	0.041299	0.084195	173
"174"	0.095019	-0.97883	0.86245	0.014963	0.082465	174
"175"	0.09782	-0.96487	0.83884	0.010449	0.082302	175
"176"	0.084217	-1.0364	0.89911	-0.0076025	0.080713	176
"177"	0.095219	-0.97782	0.86104	0.017839	0.082815	177
"178"	0.092418	-0.99213	0.87739	0.0016715	0.081612	178
"179"	0.093619	-0.98595	0.8713	0.023658	0.082655	179
"180"	0.088018	-1.0154	0.89258	-0.00063938	0.081137	180
"181"	0.087017	-1.0209	0.89477	-0.032501	0.079393	181
"182"	0.14003	-0.78827	0.48865	0.11982	0.090876	182
"183"	0.087417	-1.0187	0.89393	0.0034606	0.081275	183
"184"	0.088618	-1.0122	0.89105	0.016608	0.082337	184
"185"	0.080216	-1.0594	0.90181	0.014706	0.081917	185
"186"	0.096219	-0.9728	0.8534	0.0043182	0.081804	186
"187"	0.10402	-0.93518	0.75403	0.0028547	0.081889	187
"188"	0.081016	-1.0547	0.90152	-0.012124	0.080344	188
"189"	0.083217	-1.0421	0.90011	-0.011566	0.080446	189
"190"	0.096619	-0.97081	0.84995	0.01739	0.082507	190
"191"	0.084017	-1.0375	0.89934	-0.025921	0.079575	191
"192"	0.084617	-1.0341	0.89864	-0.028331	0.079562	192
"193"	0.27305	-0.42525	0.22192	0.39958	0.11644	193
"194"	0.085417	-1.0297	0.89755	-0.0086624	0.080545	194
"195"	0.096619	-0.97081	0.84995	-0.020211	0.080127	195
"196"	0.088818	-1.0111	0.8905	0.00056272	0.081433	196
"197"	0.11562	-0.88359	0.63069	0.081347	0.087307	197
"198"	0.10922	-0.91146	0.69049	0.056982	0.085448	198
"199"	0.094019	-0.9839	0.869	-0.011943	0.080696	199
"200"	0.9998	3.6988	2.2227e-05	2.5641	0.35654	200
"201"	0.13043	-0.82394	0.53971	0.10582	0.089656	201
"202"	0.9996	3.3977	3.8946e-05	2.4957	0.34716	202
"203"	1	1000	0	2.7533	0.38639	203
"204"	0.14063	-0.78611	0.484	0.12436	0.090931	204
"205"	0.080016	-1.0606	0.90187	-0.0093572	0.080489	205
"206"	0.086017	-1.0264	0.89662	-0.017508	0.080129	206
"207"	0.10202	-0.94458	0.78337	0.057928	0.085289	207
"208"	1	1000	0	2.3753	0.32705	208
"209"	0.999	2.9995	0.00012128	2.2452	0.30846	209
"210"	0.9972	2.5515	0.00040271	2.1456	0.29369	210
"211"	0.082016	-1.0489	0.90101	-0.018643	0.080195	211
"212"	0.085217	-1.0308	0.89784	-0.0053916	0.080901	212
"213"	0.094819	-0.97984	0.86382	0.014367	0.082412	213
"214"	0.079216	-1.0653	0.90206	-0.018012	0.080069	214
"215"	0.11302	-0.89475	0.65386	0.07295	0.086793	215
"216"	0.10662	-0.92319	0.72108	0.055492	0.085003	216
"217"	0.10502	-0.93054	0.74119	0.052374	0.084924	217
"218"	0.092418	-0.99213	0.87739	-0.015003	0.080474	218
"219"	0.10982	-0.90879	0.68281	0.065577	0.086158	219
"220"	0.35027	-0.26833	0.17171	0.58516	0.135	220
"221"	0.094819	-0.97984	0.86382	0.019403	0.082941	221
"222"	0.10062	-0.95126	0.80436	0.012739	0.082497	222
"223"	0.09762	-0.96585	0.84076	0.02364	0.083101	223
"224"	0.10342	-0.93798	0.76225	0.025404	0.083311	224
"225"	0.087417	-1.0187	0.89393	-0.011992	0.080421	225
"226"	0.086417	-1.0241	0.89594	-0.015066	0.080389	226
"227"	0.083817	-1.0387	0.89955	-0.010733	0.080293	227
"228"	0.091218	-0.99838	0.88253	-0.013112	0.080315	228
"229"	0.24725	-0.48352	0.24819	0.34898	0.11227	229
"230"	0.63673	0.24372	0.062668	1.1877	0.19082	230
"231"	0.64033	0.2505	0.059676	1.1778	0.18974	231
"232"	0.09782	-0.96487	0.83884	0.04565	0.084739	232
"233"	0.20784	-0.58108	0.3028	0.25949	0.1036	233
"234"	0.10202	-0.94458	0.78337	0.021147	0.082908	234
"235"	0.096619	-0.97081	0.84995	0.01938	0.082752	235
"236"	0.68874	0.34493	0.051896	1.2275	0.19227	236
"237"	0.10782	-0.91775	0.70726	0.052824	0.085336	237
"238"	0.096219	-0.9728	0.8534	0.016844	0.082398	238
"239"	0.096019	-0.9738	0.8552	0.019323	0.083234	239
"240"	0.087818	-1.0165	0.89305	-0.026291	0.0796	240
"241"	0.087417	-1.0187	0.89393	0.012028	0.082002	241
"242"	0.082416	-1.0466	0.90075	0.0092068	0.081782	242
"243"	0.085617	-1.0286	0.89725	-0.0013129	0.080975	243
"244"	0.09782	-0.96487	0.83884	0.022702	0.082785	244
"245"	0.090818	-1.0005	0.88409	0.0091678	0.081849	245
"246"	0.081616	-1.0512	0.90123	0.0099205	0.081908	246
"247"	0.085417	-1.0297	0.89755	-0.02687	0.079573	247
"248"	1	1000	0	2.6931	0.37768	248
"249"	0.086417	-1.0241	0.89594	-0.011037	0.080643	249
"250"	0.086617	-1.023	0.89558	-0.025733	0.079621	250
"251"	0.082016	-1.0489	0.90101	-0.01574	0.080108	251
"252"	0.083617	-1.0398	0.89974	-0.025158	0.079667	252
"253"	0.084017	-1.0375	0.89934	-0.010464	0.080649	253
"254"	0.089618	-1.0068	0.88812	-0.0063398	0.080833	254
"255"	0.096019	-0.9738	0.8552	0.021267	0.082761	255
"256"	0.093019	-0.98903	0.87444	0.010581	0.082039	256
"257"	0.086217	-1.0252	0.89628	0.00018151	0.081466	257
"258"	0.10262	-0.94174	0.77437	0.041966	0.084361	258
"259"	0.090418	-1.0026	0.88551	-0.012097	0.080636	259
"260"	0.084017	-1.0375	0.89934	-0.0048798	0.08091	260
"261"	0.083217	-1.0421	0.90011	-0.027085	0.079758	261
"262"	0.087417	-1.0187	0.89393	0.0046687	0.081462	262
"263"	0.10202	-0.94458	0.78337	0.04385	0.084372	263
"264"	0.27065	-0.43052	0.22279	0.40548	0.11751	264
"265"	0.12322	-0.85219	0.57419	0.097959	0.088527	265
"266"	0.086217	-1.0252	0.89628	-0.024262	0.079765	266
"267"	0.083017	-1.0432	0.90028	-0.028199	0.079442	267
"268"	0.086017	-1.0264	0.89662	-0.027878	0.079631	268
"269"	0.081416	-1.0524	0.90133	-0.0047634	0.080757	269
"270"	0.085817	-1.0275	0.89694	-0.00069525	0.080997	270
"271"	0.089818	-1.0058	0.88751	-0.0036519	0.08092	271
"272"	0.093419	-0.98697	0.87243	-0.0012895	0.081252	272
"273"	0.12122	-0.86029	0.58685	0.083172	0.087892	273
"274"	0.092819	-0.99006	0.8754	-0.020597	0.080096	274
"275"	0.096819	-0.96981	0.84823	-0.0070226	0.080988	275
"276"	0.081016	-1.0547	0.90152	-0.0087078	0.080663	276
"277"	0.082016	-1.0489	0.90101	-0.0054684	0.080729	277
"278"	0.083017	-1.0432	0.90028	-0.002735	0.080882	278
"279"	0.086417	-1.0241	0.89594	-0.00090402	0.081277	279
"280"	0.088018	-1.0154	0.89258	-0.016292	0.08022	280
"281"	0.088618	-1.0122	0.89105	-0.012204	0.080367	281
"282"	0.080016	-1.0606	0.90187	-0.019912	0.079925	282
"283"	0.087818	-1.0165	0.89305	0.001913	0.081227	283
"284"	0.081816	-1.0501	0.90113	-0.013257	0.080241	284
"285"	0.084217	-1.0364	0.89911	0.0022629	0.081236	285
"286"	0.096019	-0.9738	0.8552	0.028959	0.082948	286
"287"	0.086417	-1.0241	0.89594	-0.019561	0.079978	287
"288"	0.093019	-0.98903	0.87444	0.009921	0.082008	288
"289"	0.086617	-1.023	0.89558	-0.00076929	0.081013	289
"290"	0.091218	-0.99838	0.88253	-0.029519	0.079639	290
"291"	0.094419	-0.98187	0.86652	-0.026057	0.079688	291
"292"	0.080616	-1.0571	0.90167	-0.010627	0.080576	292
"293"	0.28726	-0.39466	0.20692	0.41232	0.11641	293
"294"	0.084017	-1.0375	0.89934	-0.0098993	0.080588	294
"295"	0.079816	-1.0618	0.90193	-0.012173	0.080253	295
"296"	0.092418	-0.99213	0.87739	0.016749	0.082427	296
"297"	0.094019	-0.9839	0.869	0.0064598	0.081875	297
"298"	0.084017	-1.0375	0.89934	-0.012933	0.080404	298
"299"	0.081616	-1.0512	0.90123	-0.015054	0.080154	299
"300"	0.091218	-0.99838	0.88253	0.036058	0.083651	300
"301"	0.096019	-0.9738	0.8552	0.036646	0.083965	301
"302"	0.10222	-0.94363	0.78004	0.027266	0.083439	302
"303"	0.091818	-0.99524	0.88015	0.018114	0.08217	303
"304"	0.090418	-1.0026	0.88551	0.017195	0.082628	304
"305"	0.72715	0.42569	0.04613	1.3497	0.2058	305
"306"	0.094019	-0.9839	0.869	0.014845	0.082257	306
"307"	0.092018	-0.9942	0.87924	-0.0041744	0.081068	307
"308"	0.085417	-1.0297	0.89755	-0.010453	0.080523	308
"309"	0.089218	-1.009	0.88934	-0.00046339	0.08111	309
"310"	0.10382	-0.93611	0.75669	0.047314	0.084773	310
"311"	0.088818	-1.0111	0.8905	0.0087521	0.081704	311
"312"	0.084617	-1.0341	0.89864	0.0035667	0.081286	312
"313"	0.090618	-1.0015	0.88484	-0.0048272	0.080951	313
"314"	0.088618	-1.0122	0.89105	-0.028977	0.079746	314
"315"	0.085217	-1.0308	0.89784	-0.0047875	0.080818	315
"316"	0.088418	-1.0133	0.89156	-0.0082891	0.080739	316
"317"	0.086817	-1.022	0.89519	-0.0075467	0.080903	317
"318"	0.087217	-1.0198	0.89437	-0.0054128	0.080883	318
"319"	0.090018	-1.0047	0.88686	-0.010416	0.080583	319
"320"	0.090618	-1.0015	0.88484	-0.025076	0.079928	320
"321"	0.090618	-1.0015	0.88484	-0.014308	0.080422	321
"322"	0.088818	-1.0111	0.8905	-0.03219	0.079394	322
"323"	0.088218	-1.0143	0.89209	-0.0191	0.079966	323
"324"	0.085417	-1.0297	0.89755	-0.0073228	0.080652	324
"325"	0.086017	-1.0264	0.89662	-0.027056	0.079656	325
"326"	0.089018	-1.01	0.88993	-0.0062469	0.080689	326
"327"	0.082016	-1.0489	0.90101	-0.023382	0.079636	327
"328"	0.089618	-1.0068	0.88812	-0.014373	0.080344	328
"329"	0.095819	-0.9748	0.85671	0.014338	0.082594	329
"330"	0.089618	-1.0068	0.88812	-0.023264	0.07976	330
"331"	0.085017	-1.0319	0.89813	-0.03159	0.079354	331
"332"	0.078816	-1.0677	0.90214	-0.016389	0.079994	332
"333"	0.084417	-1.0353	0.89888	0.0065933	0.081539	333
"334"	0.085217	-1.0308	0.89784	-0.026803	0.079706	334
"335"	0.084017	-1.0375	0.89934	-0.024317	0.079745	335
"336"	0.086217	-1.0252	0.89628	0.01723	0.082233	336
"337"	0.085017	-1.0319	0.89813	-0.0050297	0.080879	337
"338"	0.094819	-0.97984	0.86382	0.022819	0.082898	338
"339"	0.092418	-0.99213	0.87739	-0.0093363	0.080771	339
"340"	0.094619	-0.98085	0.86528	-0.017915	0.080355	340
"341"	0.083017	-1.0432	0.90028	-0.0065872	0.080901	341
"342"	0.086017	-1.0264	0.89662	-0.021762	0.079937	342
"343"	0.089618	-1.0068	0.88812	-0.027012	0.079594	343
"344"	0.080216	-1.0594	0.90181	-0.002213	0.081244	344
"345"	0.086417	-1.0241	0.89594	-0.027174	0.079756	345
"346"	0.080416	-1.0582	0.90174	-0.02732	0.079684	346
"347"	0.092218	-0.99316	0.87832	0.01998	0.082694	347
"348"	0.090418	-1.0026	0.88551	0.024286	0.082848	348
"349"	0.094819	-0.97984	0.86382	-0.015491	0.0804	349
"350"	0.084017	-1.0375	0.89934	-0.011513	0.080477	350
"351"	0.082416	-1.0466	0.90075	-0.0046772	0.080827	351
"352"	0.087818	-1.0165	0.89305	-0.014885	0.080394	352
"353"	0.082416	-1.0466	0.90075	-0.018454	0.080089	353
"354"	0.092218	-0.99316	0.87832	0.033387	0.083305	354
"355"	0.09862	-0.96094	0.83075	0.023059	0.08322	355
"356"	0.088818	-1.0111	0.8905	-0.010876	0.080608	356
"357"	0.082617	-1.0455	0.90061	-0.017874	0.080084	357
"358"	0.082016	-1.0489	0.90101	-0.021559	0.080058	358
"359"	0.086017	-1.0264	0.89662	-0.0081206	0.080788	359
"360"	0.091018	-0.99943	0.88332	-0.0033068	0.081022	360
"361"	0.087818	-1.0165	0.89305	-0.017027	0.080207	361
"362"	0.10402	-0.93518	0.75403	0.016578	0.08271	362
"363"	0.094219	-0.98289	0.86773	0.01677	0.082733	363
"364"	0.090818	-1.0005	0.88409	0.018743	0.082792	364
"365"	0.10142	-0.94743	0.79252	0.018516	0.082679	365
"366"	0.22364	-0.5405	0.27994	0.3085	0.10858	366
"367"	0.23185	-0.52025	0.26594	0.31814	0.10927	367
"368"	0.09882	-0.95997	0.82814	0.019537	0.082421	368
"369"	0.080216	-1.0594	0.90181	-0.017779	0.080131	369
"370"	0.083817	-1.0387	0.89955	-0.0061166	0.080735	370
"371"	0.091418	-0.99733	0.88174	0.015577	0.082077	371
"372"	0.086217	-1.0252	0.89628	-0.011434	0.080441	372
"373"	0.086417	-1.0241	0.89594	-0.026365	0.079749	373
"374"	0.086817	-1.022	0.89519	-0.018923	0.080097	374
"375"	0.084817	-1.033	0.89838	-0.021568	0.079937	375
"376"	0.094019	-0.9839	0.869	0.02042	0.082654	376
"377"	0.10442	-0.93332	0.74948	0.015583	0.08246	377
"378"	0.093019	-0.98903	0.87444	0.024924	0.083202	378
"379"	0.095019	-0.97883	0.86245	-0.0093698	0.081064	379
"380"	0.088218	-1.0143	0.89209	-0.00368	0.080942	380
"381"	0.092619	-0.99109	0.87642	0.011753	0.082372	381
"382"	0.086617	-1.023	0.89558	0.0030341	0.081444	382
"383"	0.084217	-1.0364	0.89911	-0.023758	0.079733	383
"384"	0.084617	-1.0341	0.89864	-0.019518	0.080007	384
"385"	0.086217	-1.0252	0.89628	-0.021272	0.079838	385
"386"	0.081816	-1.0501	0.90113	-0.0024884	0.080959	386
"387"	0.097219	-0.96783	0.84474	0.0057314	0.081567	387
"388"	0.092819	-0.99006	0.8754	0.02021	0.082321	388
"389"	0.085617	-1.0286	0.89725	-0.0089695	0.080657	389
"390"	0.084017	-1.0375	0.89934	-0.016333	0.080217	390
"391"	0.087818	-1.0165	0.89305	-0.018253	0.080049	391
"392"	0.21324	-0.56697	0.29558	0.27384	0.10485	392
"393"	0.089218	-1.009	0.88934	0.00018538	0.081197	393
"394"	0.088418	-1.0133	0.89156	-0.010142	0.080764	394
"395"	0.083417	-1.0409	0.89994	-0.0056182	0.080908	395
"396"	0.090818	-1.0005	0.88409	-0.0088543	0.080564	396
"397"	0.090418	-1.0026	0.88551	-0.0054073	0.080952	397
"398"	0.085817	-1.0275	0.89694	-0.017287	0.080283	398
"399"	0.091218	-0.99838	0.88253	-0.014569	0.080509	399
"400"	0.092819	-0.99006	0.8754	-0.012143	0.080708	400
"401"	0.093819	-0.98493	0.8702	-0.01371	0.080631	401
"402"	0.084217	-1.0364	0.89911	-0.0089044	0.080543	402
"403"	0.083417	-1.0409	0.89994	-0.011251	0.080461	403
"404"	0.087818	-1.0165	0.89305	-0.0068629	0.08073	404
"405"	0.091018	-0.99943	0.88332	0.016172	0.082084	405
"406"	0.089818	-1.0058	0.88751	-9.4165e-05	0.081327	406
"407"	0.081016	-1.0547	0.90152	-0.01237	0.080209	407
"408"	0.081016	-1.0547	0.90152	-0.020011	0.079874	408
"409"	0.085617	-1.0286	0.89725	-0.02182	0.07977	409
"410"	0.083817	-1.0387	0.89955	-0.014607	0.080277	410
"411"	0.087217	-1.0198	0.89437	-0.019753	0.080029	411
"412"	0.089218	-1.009	0.88934	-0.019145	0.080179	412
"413"	0.082016	-1.0489	0.90101	-0.0039201	0.080933	413
"414"	0.09862	-0.96094	0.83075	0.022611	0.082949	414
"415"	0.090018	-1.0047	0.88686	0.0063988	0.081764	415
"416"	0.092619	-0.99109	0.87642	0.02216	0.082779	416
"417"	0.097219	-0.96783	0.84474	0.016174	0.082614	417
"418"	0.084217	-1.0364	0.89911	-0.011218	0.080569	418
"419"	0.088818	-1.0111	0.8905	-0.026654	0.079828	419
"420"	0.088818	-1.0111	0.8905	-0.021138	0.079813	420
"421"	0.082817	-1.0443	0.90045	-0.0071826	0.080832	421
"422"	0.082216	-1.0478	0.90089	-0.023409	0.079683	422
"423"	0.087217	-1.0198	0.89437	0.0011868	0.081116	423
"424"	0.095019	-0.97883	0.86245	0.016539	0.082625	424
"425"	0.09782	-0.96487	0.83884	0.023974	0.083059	425
